Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5d4a4d66a9c1384aa339060e2f21ffb0ac242a4c49ae0a2b8737c25f642da9f2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.076567,51.519052,On or near Brushfield Street,E01004307,Tower Hamlets 015B,Investigation complete; no suspect identified
96345a424cd13dfada582e44af32e5b439b4b37d9fd72e1e4eaee7351a76496f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.048591,51.521377,On or near Mile End Road,E01004290,Tower Hamlets 016D,Investigation complete; no suspect identified
83edab441ce6011bb2bf65aa268b290f6c444fbedb828db5a46f036dc345c381,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.057886,51.518735,On or near Raven Row,E01004322,Tower Hamlets 017A,Investigation complete; no suspect identified
b8a3fe1fcadb897bcbc81a5897b3c7bd379dcf606494d07bbbfe98104a025d6c,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.043301,51.530776,On or near Twig Folly Close,E01032786,Tower Hamlets 010F,Investigation complete; no suspect identified
efef6b882105266ffb7b3abcdc8e64eb45178b66e1be46bb51fbcde3d55b33f8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.055763,51.523223,On or near Buckhurst Street,E01004212,Tower Hamlets 011D,Investigation complete; no suspect identified
1fff6a472b5dcf74f0a144152dcfb0c50b1404824939e5e013bbef98d2e6a92e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.033764,51.524583,On or near Wentworth Mews,E01004269,Tower Hamlets 014A,Investigation complete; no suspect identified
e1b83738aaea261314c5c7d8b6cd3f4d7b9ad2973e6ee21c71232d52b932fc18,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.065495,51.518087,On or near Petrol Station,E01004309,Tower Hamlets 015D,Investigation complete; no suspect identified
e8e68521ce06f063af89567036667f962cf2a5d1ad14995ab924d0aad5800d36,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.057716,51.513903,On or near Hainton Close,E01004304,Tower Hamlets 022C,Investigation complete; no suspect identified
5ec47c7119dfb8f74c6bae0c5267a6bba34ba046b08bbed72cda161889854780,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.039786,51.512265,On or near Limehouse,E01032769,Tower Hamlets 025F,Investigation complete; no suspect identified
47ddbf65464ea40d601ead175c420f83b98d5a0ba6514f9eaa78ad3011467971,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.076035,51.527910,On or near Bakers Rents,E01004311,Tower Hamlets 006A,Investigation complete; no suspect identified
a6b1caa7534b32b5952d1a03813fea18ab326cec1ee390694e844c3901f7abc5,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.017778,51.500330,On or near Marsh Wall,E01032771,Tower Hamlets 033B,Investigation complete; no suspect identified
73db4e5711481be73728739000d52fd6f91f38c2a26b180e0e200ba075156876,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.028347,51.525166,On or near British Street,E01004268,Tower Hamlets 012E,Investigation complete; no suspect identified
6304df941d11bac107e3bb9f1f773b331e2368d542828a902c4f21f7e36ffcf7,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.066242,51.531400,On or near Goldsmith's Row,E01001774,Hackney 024B,Investigation complete; no suspect identified
e975d825f8ed0b14002e678e0d6e3e65847e1ad8e7caa0aa8753105ae91204a6,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.027780,51.537288,On or near Candy Street,E01004224,Tower Hamlets 001C,Investigation complete; no suspect identified
0e2eeb94794082416f505999cd62a038f5dd8ef1895ff8de34e98808272135ae,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.058801,51.514506,On or near Fenton Street,E01004304,Tower Hamlets 022C,Investigation complete; no suspect identified
5f3952ca89404a6b9835747668d7ffcbcaa01c94dcc8d7b74d6a22df701016a3,2023-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3b7e63fee2263cc4e85f79b209c1aa4c7fc6fb1526c2d47279648d0ce50f8599,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.039150,51.522713,On or near Toby Lane,E01004261,Tower Hamlets 010A,Investigation complete; no suspect identified
ebcec4769d0c9e361ce851e504bcc20f0c49cb7d037674f14691dfb04462ea57,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.029631,51.512472,On or near St Anne Street,E01004254,Tower Hamlets 023B,Suspect charged
f2c9b593bcffdc3f28e79b0ac4b215c14d02be4ce77d880cfdebba672e421b53,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.053354,51.514128,On or near Jubilee Street,E01004298,Tower Hamlets 022A,Investigation complete; no suspect identified
7da8915545b20ed0e78c97fd2e4d14b81318f4edd05861cf819c43b946f72ed1,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.022628,51.524405,On or near Eleanor Street,E01004267,Tower Hamlets 012D,Investigation complete; no suspect identified
0faba672dae424e5eeeb9b0a28a9611721e4f2b13339f6a45534038c8faf7431,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.018600,51.503073,On or near Shopping Area,E01032771,Tower Hamlets 033B,Investigation complete; no suspect identified
8479500b73df1dfe9e4d84fa752ed3ada1d7941029185c6eafcdf26ae790e13a,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.025286,51.515951,On or near Thomas Road,E01004273,Tower Hamlets 014E,Investigation complete; no suspect identified
509d70e27a6c5325df875e2fff9b07ae58883dc916647960baa0d33e3f8bdffd,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.016501,51.529409,On or near Alameda Place,E01032764,Tower Hamlets 004E,Investigation complete; no suspect identified
2d18e0995d478d6fb0da9da298dbe18839a52245006a207c66703c9d833d62b5,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.039150,51.522713,On or near Toby Lane,E01004261,Tower Hamlets 010A,Local resolution
3d80dd40d730258353f7a437c9259081683977cef2746eaf467aa3a84474ec6b,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.021257,51.586956,On or near A1199,E01003774,Redbridge 014A,Suspect charged
70a75b20432297f13000b6190cd247c248e7f2ffcab078fe13ce9e792a2f5fbb,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.111400,51.609820,On or near Manford Cross,E01003723,Redbridge 002C,Investigation complete; no suspect identified
1f6771a4efa1edcc403ac1122fe0de0cd10a57a8682b3e7c159bac8f75632fe6,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.110199,51.562738,On or near Holly Lane,E01003716,Redbridge 034D,Investigation complete; no suspect identified
0976c3546f9c254e5c603b1712092b3b8652c06afe9e605444dfbae89be597d7,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.112123,51.574969,On or near Medici Close,E01003770,Redbridge 022B,Investigation complete; no suspect identified
345f8a3b3c523076ad5418e4419dee26e4bf3372233c7afa010491ccae72bc06,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.065911,51.564461,On or near Further/Higher Educational Building,E01003788,Redbridge 029D,Investigation complete; no suspect identified
a594d5f02adda15983ae3bfb47b5e9eca7bdcd6e27570f5a72037335017075b6,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.107862,51.563661,On or near Granton Road,E01003719,Redbridge 034F,Investigation complete; no suspect identified
f107f60179ef6a868b72dd109b47ac90e6eebcd1b7ef6118b0a08a864f8e2fcf,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.075979,51.560587,On or near Hainault Street,E01003783,Redbridge 029A,Investigation complete; no suspect identified
533a437eb34985f8d42312fcb8a3472b78b6fba007a784f6e98179f8ea50c639,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.072534,51.558445,On or near Postway Mews,E01003689,Redbridge 030G,Investigation complete; no suspect identified
4abf52310a9797d43679cfc1fdec4b7b3205f8a6054674ad09f5635eee26e7c0,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.061889,51.568677,On or near Clarendon Gardens,E01003692,Redbridge 035C,Investigation complete; no suspect identified
fa91abf26b73b9091e9780c484654ac303788bd3fcdda850219183574847b14d,2023-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
247a319b4e8d5dca8fb21b0af3e120218550540a3991dfe1df6705b9b26cc5ea,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.108427,51.575913,On or near Sports/Recreation Area,E01003770,Redbridge 022B,Investigation complete; no suspect identified
bd742497bb1ee16597d16c2d5c4c30c400eb32732cc9bab6b38528b1ab09da34,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.080351,51.580510,On or near Hamilton Avenue,E01003650,Redbridge 015B,Offender given a caution
bafea0324400fa66e2aabf78d972b8213c4ecc1c64b7e36ffe89141b10f23906,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.081990,51.587639,On or near Court Way,E01003638,Redbridge 017A,Investigation complete; no suspect identified
bafea0324400fa66e2aabf78d972b8213c4ecc1c64b7e36ffe89141b10f23906,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.081990,51.587639,On or near Court Way,E01003638,Redbridge 017A,Investigation complete; no suspect identified
bafea0324400fa66e2aabf78d972b8213c4ecc1c64b7e36ffe89141b10f23906,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.081990,51.587639,On or near Court Way,E01003638,Redbridge 017A,Investigation complete; no suspect identified
bafea0324400fa66e2aabf78d972b8213c4ecc1c64b7e36ffe89141b10f23906,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.081990,51.587639,On or near Court Way,E01003638,Redbridge 017A,Investigation complete; no suspect identified
8902cb85d0b55687eb97824caaefdfd4f5bb3f20c057b3cbb918457f47760026,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.111934,51.566546,On or near Supermarket,E01003769,Redbridge 022A,Local resolution
618d732356bfa9d9aa2c7cb35445ff2054f423edd78f214d4db35afa03612e6e,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.073758,51.547929,On or near Khartoum Road,E01003733,Redbridge 032E,Investigation complete; no suspect identified
6c0b51c0b106cdf086ffa2440051d3eea4c836eeeaf39e5b1faed3ec1625e336,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.116343,51.567407,On or near Shopping Area,E01003769,Redbridge 022A,Investigation complete; no suspect identified
11ac2b78f4096d263691982d531df7016244146a1efd0db730853b0af9fea819,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.070904,51.560038,On or near Shopping Area,E01003783,Redbridge 029A,Investigation complete; no suspect identified
489a5ac2e158e1c6d67324c1ad8204875fe899bb8f7d9d053d1ce0dc8b24a439,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.111934,51.566546,On or near Supermarket,E01003769,Redbridge 022A,Investigation complete; no suspect identified
8393d35efcf5552be0ae40f4eaad5fab5d7ee42a1cf600882e310569616a4831,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.102032,51.579925,On or near Benina Close,E01003640,Redbridge 013B,Investigation complete; no suspect identified
57da80595ec8c1b3ea40072844915e60fec8de9bed9372595d6bb85b14102d17,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.087709,51.573517,On or near Lyndhurst Gardens,E01003753,Redbridge 020B,Investigation complete; no suspect identified
2b7e945d3f0fd455d7a06643056aa40ee969ddd7b7e58e7709fc2736c02c1c21,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.112123,51.574969,On or near Medici Close,E01003770,Redbridge 022B,Investigation complete; no suspect identified
889458088b9aec042f126f1459d8b48c9466d5add85d7bc670bd008ce4afa2b0,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.096024,51.560384,On or near Holmwood Road,E01003742,Redbridge 031F,Investigation complete; no suspect identified
f3e5e109c6cf1726d5a4e9f18034aab003137b5d5305342b87125eafcd600589,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.082570,51.588941,On or near Sandringham Close,E01003701,Redbridge 006D,Investigation complete; no suspect identified
26bf09403a2bbbde5c729ad4422a12ca70e31af8d132602f16ab86fc778882b9,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.123844,51.569766,On or near Aston Mews,E01003661,Redbridge 019A,Investigation complete; no suspect identified
9f38eba013754ba5a92957610d38f97f6d96b36d932d14dbe0e33da2275bda94,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.071112,51.557616,On or near Clements Lane,E01003689,Redbridge 030G,Investigation complete; no suspect identified
fe569b69d33d66b66f37468def8be3a9c4980ab012b0a058c22680c777343f1e,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.091010,51.562110,On or near Cricklefield Place,E01033591,Redbridge 030I,Investigation complete; no suspect identified
fe569b69d33d66b66f37468def8be3a9c4980ab012b0a058c22680c777343f1e,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.091010,51.562110,On or near Cricklefield Place,E01033591,Redbridge 030I,Investigation complete; no suspect identified
7e67de0060382abbc12dc55c1550ea42e3bae5cdb2dcea4e8c973bdbdd23d4f9,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.052752,51.578235,On or near Redbridge Lane East,E01003675,Redbridge 036A,Investigation complete; no suspect identified
7a9ef8f0e97278f94bf855a6057fc58bde0a629de3dd642f035418d632de498f,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.060931,51.563766,On or near Courtland Avenue,E01003788,Redbridge 029D,Investigation complete; no suspect identified
6812623f0a41dfca629c613d1dca01062cf4186a2b5e58b6518993796ed7e311,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.079052,51.558680,On or near Chamberlain Close,E01003686,Redbridge 030D,Investigation complete; no suspect identified
61dcde65573a45b7a4d13b284c2163a94b5642f0180d106185147a37485d477d,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.070904,51.560038,On or near Shopping Area,E01003783,Redbridge 029A,Investigation complete; no suspect identified
43d776931fe73b2d857828ebc8253dad85fb3aa163b384fd87f376dbbf5ea70b,2023-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0b5ae74c9de2ca1b2c8be16aae0442652179be267f9e3ce7bd5ee1e97f1a8e51,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.070637,51.558919,On or near Station Road,E01003689,Redbridge 030G,Investigation complete; no suspect identified
7d779fb007aaba64f0b561e9c10273aa718bdd90564a11e5f42ad13d0baf5168,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.040166,51.592087,On or near Supermarket,E01003677,Redbridge 036C,Investigation complete; no suspect identified
b6bcd1c818f34b19b55a8a88ff49f6f4647a4cdc2918b5fa829c93df704769eb,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.108427,51.575913,On or near Sports/Recreation Area,E01003770,Redbridge 022B,Investigation complete; no suspect identified
ff5a7717bfb36e91114f7d02f1a1e116b194b645878dcdcea2f25886880ad92d,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.058086,51.564670,On or near Kensington Gardens,E01003695,Redbridge 035F,Investigation complete; no suspect identified
ca9711b9bcd3997c37e3e99dd11e9cb8c6e1cc9444246f7e8084c329aaa8565a,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.108427,51.575913,On or near Sports/Recreation Area,E01003770,Redbridge 022B,Investigation complete; no suspect identified
fac4a5bd80f9c5c32e42e00431ec4e4f88c11561eff87b22e62d3cb2bfff98a6,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.004102,51.554346,On or near Thorne Close,E01004335,Waltham Forest 027A,Suspect charged
45156d30fd7882654b4e82879216766aaf22d6f8faeece562ac517ec76df2d9e,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.081616,51.560820,On or near Nightclub,E01033589,Redbridge 030H,Local resolution
bc12645620da13f46e9cd0c6f92bcdeb64c57870b17372b8b4f2fbaed71c3de2,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.072832,51.558655,On or near Shopping Area,E01003689,Redbridge 030G,Local resolution
409e242c49d5ce7f28f4bef7892dd8c53fb15230b05f0fb873f3d9ebf1f4971a,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.111113,51.566894,On or near B177,E01003769,Redbridge 022A,Suspect charged
5311bb9776a47190332dd575b36de75b881dfc34be2ae29abe2601af30e7700f,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.088412,51.565870,On or near Friars Close,E01003758,Redbridge 023D,Local resolution
23873cb70e9d5a3f1924707c4704e076ff513cc7e8dd2dc123102707747ee863,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.028208,51.577070,On or near Parking Area,E01003777,Redbridge 014D,Investigation complete; no suspect identified
b92197d40ee92a3daca698283bb8d4f72ecb3c27ccb5f2e19b6de6f3b60bde46,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.072857,51.565543,On or near Ingleby Road,E01003781,Redbridge 026A,Local resolution
46fb751aef20aab875ae7cc6dde9dabf2473bc10a44e3d12070004a0322edbbd,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.070637,51.558919,On or near Station Road,E01003689,Redbridge 030G,Investigation complete; no suspect identified
1aed85726f83a42c1a119e924352be0371f1084fea118e85483e8c84171a83ac,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.029595,51.582298,On or near Woodbury Close,E01003794,Redbridge 018B,Investigation complete; no suspect identified
6a244897574ad0a3c1331b4e70ae412ad552c729f22741dead17ae16af1c8047,2023-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f8d0730ca76443be179c367e71d6c80bd523f6b70bca613a48f106392e4e3b00,2023-05,Metropolitan Police Service,Metropolitan Police Service,0.096906,51.595224,On or near Parking Area,E01003640,Redbridge 013B,Local resolution
8070cddcf97d30d34977b24d6d46ef37c06d33d0bdd445c2521c26441fcdc9d2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.054830,51.538693,On or near Tudor Road,E01001839,Hackney 023C,Suspect charged
cfacbc48c82f3e030ea984dbb4ff13ba96a2fd3184590358c44705a2c0188ef1,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.093101,51.563178,On or near Casbeard Street,E01001719,Hackney 007E,Investigation complete; no suspect identified
90293c7ee3665d60ae99f3727f8c14dd321f68bd7aa9722c5780abb76f74d63f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.079356,51.526768,On or near Rivington Place,E01033706,Hackney 027F,Investigation complete; no suspect identified
db4b9f5225f20b8e96aa781e73a6e72d39e687ec815ce13069b4689de0807fa2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.057093,51.553955,On or near Cricketfield Road,E01033713,Hackney 010G,Investigation complete; no suspect identified
dda1266b6edb59d92583e6bbfb6e580a6976a05fef59cfebf19aa62088ea63b2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.079600,51.589117,On or near B153,E01002067,Haringey 024A,Investigation complete; no suspect identified
dda1266b6edb59d92583e6bbfb6e580a6976a05fef59cfebf19aa62088ea63b2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.079600,51.589117,On or near B153,E01002067,Haringey 024A,Investigation complete; no suspect identified
dda1266b6edb59d92583e6bbfb6e580a6976a05fef59cfebf19aa62088ea63b2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.079600,51.589117,On or near B153,E01002067,Haringey 024A,Investigation complete; no suspect identified
b8c916c1a4f730389737a1413369b593e962e7b0f14d94085c3ccd959272ede8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.071916,51.539083,On or near Hilborough Road,E01001819,Hackney 020E,Investigation complete; no suspect identified
b8c916c1a4f730389737a1413369b593e962e7b0f14d94085c3ccd959272ede8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.071916,51.539083,On or near Hilborough Road,E01001819,Hackney 020E,Investigation complete; no suspect identified
f1be7403df2ecd89052bf2f4ab2e5297ac2c8dd626d2ed2e156dc88bbd59887d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.061842,51.536570,On or near Broadway Market,E01033712,Hackney 023G,Investigation complete; no suspect identified
495affa945b03b95a015195d83149dfabb5449a1d112f66a8d195300a6c0c2b6,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.056142,51.539020,On or near Petrol Station,E01001839,Hackney 023C,Suspect charged
ab9684bd6633ba49cd214906279919d5647086bef0e4e37a94a5c3079c1a5e12,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.068445,51.558378,On or near Nile Close,E01001764,Hackney 010A,Investigation complete; no suspect identified
ad3bc173c17c43d21d17f04cd3b6f4a7a13aab864949c4741587a41e89fc3934,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.095427,51.572766,On or near Rowley Gardens,E01001813,Hackney 002E,Investigation complete; no suspect identified
1477d18ac6dadeb1b247bbef859f8cee10836846f58749bc076d5e7ffa893025,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.061890,51.556804,On or near Nolan Way,E01001765,Hackney 010B,Investigation complete; no suspect identified
1477d18ac6dadeb1b247bbef859f8cee10836846f58749bc076d5e7ffa893025,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.061890,51.556804,On or near Nolan Way,E01001765,Hackney 010B,Investigation complete; no suspect identified
b16d763d5d02712ada8a0735a46273780b844123ba23c47c7f752022d40998ea,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.049941,51.557262,On or near Chailey Street,E01001793,Hackney 011B,Investigation complete; no suspect identified
08cf923fa1c7ca98abc330832a733df1538f7094babc2df6607f5a1e723abb5d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.066143,51.560615,On or near Maury Road,E01001769,Hackney 006E,Investigation complete; no suspect identified
2b591305dbd886e1f7fa02b108d84be34952a74bdb153258f21a903120a48dfa,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.065347,51.556600,On or near Vine Close,E01001765,Hackney 010B,Investigation complete; no suspect identified
559edba0717ddd00c5dbad3363201c06f6f722aa12ccc771731c040f74f3a042,2023-05,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
806e8329bfe01efcbdbed3ec01fad83617b9ee200e887573f602323fe34d6dd1,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.051752,51.558767,On or near Cotesbach Road,E01001792,Hackney 011A,Investigation complete; no suspect identified
4ccb36c2083b07c051d3e1384419d25e4fb0ccf55138814a447f7860e3b8643a,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.085130,51.573992,On or near New River Way,E01001811,Hackney 002D,Investigation complete; no suspect identified
92038421346a9a949d0f4e289ea14dea189817097416719dc3d3e1388a104e5b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.038278,51.542985,On or near Christie Road,E01001845,Hackney 022E,Investigation complete; no suspect identified
21b6503aaffd23dd2604197c9de3b27b6b1c60e3771c2901ab13d4c69e0714bf,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.086773,51.558570,On or near Shelford Place,E01001742,Hackney 008A,Investigation complete; no suspect identified
a634cea12a134e27b3105af6211f30659bae0783a528c0877a5a8686e4e65f18,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.040814,51.548738,On or near Coopersale Road,E01001848,Hackney 018C,Investigation complete; no suspect identified
f69610185e9c8b230e00f97b0c88036c91ef2084aa4797811c3ff1a6b008635a,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.066639,51.537692,On or near Marlborough Avenue,E01001820,Hackney 024E,Investigation complete; no suspect identified
768b2843cf95761875776d5444f9863b951ddc4e8af41339568c40c78a99fdca,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.065739,51.538864,On or near Shrubland Road,E01001815,Hackney 024D,Investigation complete; no suspect identified
768b2843cf95761875776d5444f9863b951ddc4e8af41339568c40c78a99fdca,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.065739,51.538864,On or near Shrubland Road,E01001815,Hackney 024D,Local resolution
1575563c6124be148cd45441962068103e6dc3eebde6bb54fd48d1924d0986e2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.049350,51.546794,On or near Homerton Terrace,E01001731,Hackney 017A,Suspect charged
ce0d55e2d629bc1c5e89bb654deb269a7d52b191fdfef442780d4153a90abc54,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.087704,51.561490,On or near Park/Open Space,E01001806,Hackney 008D,Investigation complete; no suspect identified
282ac6d5416ac8bea18c93c2bf5ac929c6258c4622a99f982d00aa4658f2bd6e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.096329,51.567430,On or near Henry Road,E01001715,Hackney 007A,Investigation complete; no suspect identified
fc09b07339cea1bc234f8d6e908c5e76f2c9f2e612a4bce8e6fdc56f55658743,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.086573,51.557146,On or near Carysfort Road,E01001737,Hackney 012B,Investigation complete; no suspect identified
3e84a33ab671f089f9cba49b0b7238eb5c09f20d8e772e559ba013a545bbfe68,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.064708,51.573352,On or near Craven Walk,E01001825,Hackney 001E,Investigation complete; no suspect identified
e5143a827b377b5913987eb1787a9df0bc3196afad3495b94f22c720a2642526,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.073955,51.551913,On or near Chow Square,E01001745,Hackney 016A,Investigation complete; no suspect identified
b575392f553eb2f699cb809f40294036bf48ef59967f3e1d081f7bbf8515231d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.056142,51.539020,On or near Petrol Station,E01001839,Hackney 023C,Investigation complete; no suspect identified
52787caebd3baed6e05bd1327dac039a602575b800a0da09e882dc7527e32c07,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.070127,51.534998,On or near Whiston Road,E01001775,Hackney 024C,Investigation complete; no suspect identified
8baab2d76c4c26769f5f6b95863147e4a2ba3dcbb578e709ccf4d8f54ead4e86,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.080478,51.527173,On or near Nightclub,E01033708,Hackney 027G,Investigation complete; no suspect identified
5fa9ae6523fe60ffe5413b16a4437d29cf9e917da14bd01ed6f8316c8fd6eb24,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.085040,51.531834,On or near Clunbury Street,E01001781,Hackney 026B,Investigation complete; no suspect identified
528cc56c1c21cc0403da0fc3ab736036043747154593ed8b3d9275464f918898,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.079116,51.556098,On or near Nevill Road,E01001736,Hackney 012A,Investigation complete; no suspect identified
477b9c3e740e85628f2b25b99ba45571011d7e82dfdd02d8482e7af0a932f51f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.074819,51.557857,On or near Police Station,E01001830,Hackney 014C,Suspect charged
c25e3bda394688afe7e2a00c13891c7e2d18d335ff3246a6cd0842b96d799abe,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.056729,51.546233,On or near Marvin Street,E01001762,Hackney 017D,Suspect charged
138886a4b5ef80fd6f670d7266e81deaeabbcd4d3dc64518f34fe50e4f316034,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.044080,51.549944,On or near Homerton Grove,E01001733,Hackney 015A,Investigation complete; no suspect identified
af9254d7f73e69e8cf031b6192775e5ae1cb3135d6345f45264f8c777a50cf84,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.063802,51.557321,On or near Monteagle Way,E01001765,Hackney 010B,Suspect charged
6318e8fb82e4ede643e40d06201cbc179799bf4a580cfd7ea4ba7d48b1199a32,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.082539,51.522027,On or near Worship Street,E01033708,Hackney 027G,Investigation complete; no suspect identified
0792ce5fabe8b9c3c8581a4bf4bede50c937fc2127cb78c1c9389d33ab8dce4b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.084876,51.525770,On or near Singer Street,E01002704,Islington 023D,Investigation complete; no suspect identified
fd1b6af1fc60575af227167efaeb2e525421f8e1f244f3498b7141fe019650ed,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.062112,51.537006,On or near Welshpool Street,E01033712,Hackney 023G,Investigation complete; no suspect identified
