Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2026-01-10T01:49:00+00:00,,,52.633879,-1.132821,Other,25-34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person search,2026-01-10T01:50:00+00:00,,,52.632534,-1.133232,Other,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),,Arrest,False,False
Person search,2026-01-10T02:00:00+00:00,,,52.633879,-1.132821,Other,over 34,Other ethnic group - Arab,Other,Misuse of Drugs Act 1971 (section 23),,,True,False
Person search,2026-01-10T02:30:00+00:00,,,,,Other,25-34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,False
Person search,2026-01-10T02:40:00+00:00,,,52.614476,-1.142347,Other,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,False
Person search,2026-01-10T02:52:00+00:00,,,52.603733,-1.153602,Other,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,False
Person search,2026-01-10T03:57:00+00:00,,,52.579734,-1.136724,Other,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,False
Person search,2026-01-10T20:47:00+00:00,,,52.625906,-1.129271,Other,,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),,,False,False
Person search,2026-01-10T20:50:00+00:00,,,52.625906,-1.129271,Other,over 34,Asian/Asian British - Indian,Asian,Misuse of Drugs Act 1971 (section 23),,,False,False
Person search,2026-01-11T00:55:00+00:00,,,52.633502,-1.131662,Other,10-17,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),,,True,False
Person search,2026-01-11T00:55:00+00:00,,,52.633502,-1.131662,Other,18-24,Other ethnic group - Arab,Other,Misuse of Drugs Act 1971 (section 23),,,True,False
Person search,2026-01-11T00:55:00+00:00,,,52.633502,-1.131662,Other,25-34,Other ethnic group - Arab,Other,Misuse of Drugs Act 1971 (section 23),,,False,False
Person and Vehicle search,2026-01-11T01:00:00+00:00,,,52.646000,-1.102859,Other,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Psychoactive substances,,True,False
Person search,2026-01-11T01:40:00+00:00,,,52.636857,-1.128211,Other,10-17,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),,,False,False
Person search,2026-01-11T01:40:00+00:00,,,52.633158,-1.136205,Other,10-17,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person search,2026-01-11T10:42:00+00:00,,,52.640513,-1.128966,Other,over 34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),,,False,False
Person search,2026-01-11T10:46:00+00:00,,,,,Other,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,,False,False
Person search,2026-01-11T14:51:00+00:00,,,52.592943,-1.155876,Other,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,,False,False
Person search,2026-01-11T14:51:00+00:00,,,52.592943,-1.155876,Other,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,,False,False
Person search,2026-01-11T17:25:00+00:00,,,52.605703,-1.136272,Other,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person and Vehicle search,2026-01-11T20:00:00+00:00,,,,,Other,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person search,2026-01-11T22:00:00+00:00,,,52.625780,-1.119567,Other,25-34,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person and Vehicle search,2026-01-11T23:05:00+00:00,,,52.654258,-1.133778,Other,10-17,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person search,2026-01-11T23:20:00+00:00,,,52.654258,-1.133778,Other,,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Vehicle search,2026-01-12T00:00:00+00:00,,,52.603116,-1.086193,,,,,Police and Criminal Evidence Act 1984 (section 1),,,False,
Person search,2026-01-12T16:18:00+00:00,,,52.637031,-1.129878,Other,over 34,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person and Vehicle search,2026-01-12T16:45:00+00:00,,,52.535968,-1.378780,Other,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,False
Person search,2026-01-12T16:46:00+00:00,,,52.637031,-1.129878,Other,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person search,2026-01-12T20:12:00+00:00,,,52.666166,-1.167169,Other,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,True,False
Person and Vehicle search,2026-01-12T21:04:00+00:00,,,52.510676,-1.032664,Other,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person search,2026-01-12T21:04:00+00:00,,,52.510676,-1.032664,Other,,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),,,False,False
Person search,2026-01-12T21:05:00+00:00,,,52.510676,-1.032664,Other,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,,False,False
Person search,2026-01-12T21:05:00+00:00,,,52.510676,-1.032664,Other,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,,False,False
Person search,2026-01-12T21:05:00+00:00,,,52.510676,-1.032664,Other,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,,False,False
Person and Vehicle search,2026-01-12T21:10:00+00:00,,,52.589781,-1.141146,Other,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person and Vehicle search,2026-01-12T21:10:00+00:00,,,52.589781,-1.141146,Other,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person and Vehicle search,2026-01-12T23:40:00+00:00,,,52.598800,-1.082680,Other,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,False
Person search,2026-01-12T23:41:00+00:00,,,,,Other,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,False
Person search,2026-01-13T01:35:00+00:00,,,52.640933,-1.105770,Other,18-24,Asian/Asian British - Bangladeshi,Asian,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,False
Person and Vehicle search,2026-01-13T14:45:00+00:00,,,52.612503,-1.119656,Other,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person search,2026-01-13T15:00:00+00:00,,,52.634991,-1.136050,Other,over 34,Black/African/Caribbean/Black British - Caribbean,Black,,Stolen goods,,False,False
Person search,2026-01-13T19:45:00+00:00,,,52.628078,-1.157358,Other,18-24,Other ethnic group - Arab,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person search,2026-01-13T20:30:00+00:00,,,52.628078,-1.157358,Other,25-34,Other ethnic group - Arab,Other,Misuse of Drugs Act 1971 (section 23),,,False,False
Person and Vehicle search,2026-01-13T21:21:00+00:00,,,52.580799,-1.194762,Other,25-34,Asian/Asian British - Indian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
